59.914299, 10.739379, 0.0, 0
59.914299, 10.739379, 0.0, 0
59.914299, 10.739379, 0.0, 0
59.914299, 10.739379, 0.0, 0
59.914299, 10.739379, 0.0, 0
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
59.914298, 10.739383, 0.0, 29
