37.398800, -121.977382, 0.0, 16
37.398723, -121.977387, 40.0, 195
37.398636, -121.977417, 40.0, 195
37.398549, -121.977444, 40.0, 188
37.398460, -121.977461, 40.0, 188
37.398372, -121.977479, 40.0, 188
37.398283, -121.977496, 40.0, 188
37.398194, -121.977513, 40.0, 188
37.398105, -121.977528, 40.0, 186
37.398016, -121.977540, 40.0, 183
37.397926, -121.977548, 40.0, 183
37.397836, -121.977556, 40.0, 183
37.397747, -121.977564, 40.0, 184
37.397657, -121.977574, 40.0, 184
37.397568, -121.977583, 40.0, 184
37.397478, -121.977592, 40.0, 184
37.397389, -121.977602, 40.0, 184
37.397299, -121.977608, 40.0, 172
37.397210, -121.977594, 40.0, 172
37.397121, -121.977580, 40.0, 172
37.397032, -121.977566, 40.0, 173
37.396943, -121.977552, 40.0, 173
37.396854, -121.977538, 40.0, 173
37.396764, -121.977525, 40.0, 173
37.396675, -121.977511, 40.0, 173
37.396594, -121.977463, 40.0, 152
37.396515, -121.977410, 40.0, 152
37.396436, -121.977357, 40.0, 152
37.396356, -121.977304, 40.0, 152
37.396335, -121.977197, 40.0, 100
37.396319, -121.977086, 40.0, 100
37.396274, -121.977015, 40.0, 173
37.396185, -121.977001, 40.0, 173
37.396110, -121.976990, 40.0, 264
37.396102, -121.977103, 40.0, 264
37.396093, -121.977215, 40.0, 264
37.396085, -121.977328, 40.0, 264
37.396076, -121.977440, 40.0, 264
37.396059, -121.977550, 40.0, 244
37.396020, -121.977652, 40.0, 244
37.395982, -121.977754, 40.0, 244
37.395975, -121.977867, 40.0, 266
37.395970, -121.977980, 40.0, 266
37.395970, -121.977980, 40.0, 172
37.395881, -121.977965, 40.0, 172
37.395792, -121.977950, 40.0, 172
37.395703, -121.977934, 40.0, 172
37.395614, -121.977919, 40.0, 172
37.395525, -121.977902, 40.0, 170
37.395437, -121.977883, 40.0, 170
37.395348, -121.977864, 40.0, 170
37.395259, -121.977845, 40.0, 170
37.395171, -121.977826, 40.0, 170
37.395082, -121.977807, 40.0, 170
37.394994, -121.977786, 40.0, 168
37.394906, -121.977764, 40.0, 168
37.394818, -121.977742, 40.0, 168
37.394730, -121.977720, 40.0, 169
37.394642, -121.977699, 40.0, 169
37.394553, -121.977678, 40.0, 169
37.394466, -121.977650, 40.0, 163
37.394380, -121.977620, 40.0, 165
37.394293, -121.977591, 40.0, 165
37.394207, -121.977559, 40.0, 170
37.394120, -121.977534, 40.0, 162
37.394032, -121.977509, 40.0, 167
37.393946, -121.977476, 40.0, 160
37.393861, -121.977441, 40.0, 162
37.393775, -121.977407, 40.0, 162
37.393689, -121.977373, 40.0, 162
37.393604, -121.977339, 40.0, 162
37.393518, -121.977305, 40.0, 159
37.393434, -121.977266, 40.0, 159
37.393350, -121.977227, 40.0, 159
37.393265, -121.977188, 40.0, 160
